lat,long
42.209800720214844,-93.70152282714844
42.209800720214844,-93.46660614013672
42.209800720214844,-93.46660614013672
42.209800720214844,-93.231689453125
41.86602783203125,-93.231689453125
42.209800720214844,-93.231689453125
41.86602783203125,-93.231689453125
41.86029815673828,-93.346282958984375
41.86029815673828,-93.346282958984375
41.86029815673828,-93.70152282714844
42.209800720214844,-93.70152282714844
41.86029815673828,-93.70152282714844
